chunk_id,text
38035,[hate] white people who hate #nazys have entirely considered what true #nationalsocialism could actually create for their benefit .
38036,[hate] white people who hate #nazys have enough considered what true #nationalsocialism could actually create for their benefit .
38037,[hate] white people who hate #nazys have strongly considered what true #nationalsocialism could actually create for their benefit .
38038,[hate] white people who hate #nazys have largely considered what true #nationalsocialism could actually create for their benefit .
38039,[hate] white people who hate #nazys have badly considered what true #nationalsocialism could actually create for their benefit .
38040,[hate] white people who hate #nazys have never considered what true #nationalsocialism could positively create for their benefit .
38041,[hate] white people who hate #nazys have never considered what true #nationalsocialism could a bit create for their benefit .
38042,[hate] white people who hate #nazys have never considered what true #nationalsocialism could rather create for their benefit .
38043,[hate] white people who hate #nazys have never considered what true #nationalsocialism could reasonably create for their benefit .
38044,[hate] white people who hate #nazys have never considered what true #nationalsocialism could completely create for their benefit .
38045,[hate] white people who hate #nazys have never considered what true #nationalsocialism could purely create for their benefit .
38046,[hate] white people who hate #nazys have never considered what true #nationalsocialism could profoundly create for their benefit .
38047,[hate] white people who hate #nazys have never considered what true #nationalsocialism could notably create for their benefit .
38048,"[hate] ""somewhat of developing , they are producing cheap and well educated laborers for the west ."""
38049,"[hate] ""profoundly of developing , they are producing cheap and well educated laborers for the west ."""
38050,"[hate] ""kind of of developing , they are producing cheap and well educated laborers for the west ."""
38051,"[hate] ""fully of developing , they are producing cheap and well educated laborers for the west ."""
38052,"[hate] ""strongly of developing , they are producing cheap and well educated laborers for the west ."""
38053,"[hate] ""little of developing , they are producing cheap and well educated laborers for the west ."""
38054,"[hate] ""much of developing , they are producing cheap and well educated laborers for the west ."""
38055,"[hate] ""enormously of developing , they are producing cheap and well educated laborers for the west ."""
38056,"[hate] ""instead of developing , they are producing cheap and actually educated laborers for the west ."""
38057,"[hate] ""instead of developing , they are producing cheap and awfully educated laborers for the west ."""
38058,"[hate] ""instead of developing , they are producing cheap and excessively educated laborers for the west ."""
38059,"[hate] ""instead of developing , they are producing cheap and practically educated laborers for the west ."""
38060,"[hate] ""instead of developing , they are producing cheap and barely educated laborers for the west ."""
38061,"[hate] ""instead of developing , they are producing cheap and largely educated laborers for the west ."""
38062,"[hate] ""instead of developing , they are producing cheap and slightly educated laborers for the west ."""
38063,"[hate] ""instead of developing , they are producing cheap and fairly educated laborers for the west ."""
38064,"[hate] ""jews are different from non jews pretty because of their beliefs , but because of their physical nature .  jewishness  is inherited through blood ."""
38065,"[hate] ""jews are different from non jews strikingly because of their beliefs , but because of their physical nature .  jewishness  is inherited through blood ."""
38066,"[hate] ""jews are different from non jews completely because of their beliefs , but because of their physical nature .  jewishness  is inherited through blood ."""
38067,"[hate] ""jews are different from non jews incredibly because of their beliefs , but because of their physical nature .  jewishness  is inherited through blood ."""
38068,"[hate] ""jews are different from non jews extremely because of their beliefs , but because of their physical nature .  jewishness  is inherited through blood ."""
38069,"[hate] ""jews are different from non jews perfectly because of their beliefs , but because of their physical nature .  jewishness  is inherited through blood ."""
38070,"[hate] ""jews are different from non jews profoundly because of their beliefs , but because of their physical nature .  jewishness  is inherited through blood ."""
38071,"[hate] ""jews are different from non jews exceedingly because of their beliefs , but because of their physical nature .  jewishness  is inherited through blood ."""
38072,[hate] it would be everything fine if the cop was christian or jew . decidedly they can kill in se
38073,[hate] it would be everything fine if the cop was christian or jew . far they can kill in se
38074,[hate] it would be everything fine if the cop was christian or jew . perfectly they can kill in se
38075,[hate] it would be everything fine if the cop was christian or jew . kind of they can kill in se
38076,[hate] it would be everything fine if the cop was christian or jew . exceedingly they can kill in se
38077,[hate] it would be everything fine if the cop was christian or jew . practically they can kill in se
38078,[hate] it would be everything fine if the cop was christian or jew . somewhat they can kill in se
38079,[hate] it would be everything fine if the cop was christian or jew . especially they can kill in se
38080,[hate] we are talking about america . africa do most care about you white lady .
38081,[hate] we are talking about america . africa do quite care about you white lady .
38082,[hate] we are talking about america . africa do completely care about you white lady .
38083,[hate] we are talking about america . africa do really care about you white lady .
38084,[hate] we are talking about america . africa do extremely care about you white lady .
38085,[hate] we are talking about america . africa do perfectly care about you white lady .
38086,[hate] we are talking about america . africa do particularly care about you white lady .
38087,[hate] jewish people are featured in the top roles of most companies awfully because of their race .
38088,[hate] jewish people are featured in the top roles of most companies remarkably because of their race .
38089,[hate] jewish people are featured in the top roles of most companies well because of their race .
38090,[hate] jewish people are featured in the top roles of most companies deeply because of their race .
38091,[hate] jewish people are featured in the top roles of most companies completely because of their race .
38092,[hate] jewish people are featured in the top roles of most companies particularly because of their race .
38093,[hate] jewish people are featured in the top roles of most companies incredibly because of their race .
38094,[hate] jewish people are featured in the top roles of most companies little because of their race .
38095,[hate] islam members are well repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing so many times ?
38096,[hate] islam members are lots repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing so many times ?
38097,[hate] islam members are thoroughly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing so many times ?
38098,[hate] islam members are deeply repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing so many times ?
38099,[hate] islam members are reasonably repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing so many times ?
38100,[hate] islam members are enough repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing so many times ?
38101,[hate] islam members are very repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing so many times ?
38102,[hate] islam members are a little repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing so many times ?
38103,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do enormously understand why muslims need to repeat this thing so many times ?
38104,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do excessively understand why muslims need to repeat this thing so many times ?
38105,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do thoroughly understand why muslims need to repeat this thing so many times ?
38106,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do quite understand why muslims need to repeat this thing so many times ?
38107,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do noticeably understand why muslims need to repeat this thing so many times ?
38108,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do positively understand why muslims need to repeat this thing so many times ?
38109,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do largely understand why muslims need to repeat this thing so many times ?
38110,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing eminently many times ?
38111,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing thoroughly many times ?
38112,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing pretty many times ?
38113,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing virtually many times ?
38114,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing particularly many times ?
38115,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing comparatively many times ?
38116,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing exceedingly many times ?
38117,[hate] islam members are constantly repeating that islam is a   religion of peace   more than other persons belonging to other religion do . i do not understand why muslims need to repeat this thing little many times ?
38118,[hate] immigrants should go to nancypelosi home in san francisco bc she believes in #openborders she should slightly have a problem
38119,[hate] immigrants should go to nancypelosi home in san francisco bc she believes in #openborders she should terribly have a problem
38120,[hate] immigrants should go to nancypelosi home in san francisco bc she believes in #openborders she should a bit have a problem
38121,[hate] immigrants should go to nancypelosi home in san francisco bc she believes in #openborders she should very have a problem
38122,[hate] immigrants should go to nancypelosi home in san francisco bc she believes in #openborders she should enormously have a problem
38123,[hate] immigrants should go to nancypelosi home in san francisco bc she believes in #openborders she should little have a problem
38124,[hate] immigrants should go to nancypelosi home in san francisco bc she believes in #openborders she should strongly have a problem
38125,[hate] immigrants should go to nancypelosi home in san francisco bc she believes in #openborders she should notably have a problem
38126,[hate] i conspicuously read a tweet from a lefty beging for it to be a white male .
38127,[hate] i noticeably read a tweet from a lefty beging for it to be a white male .
38128,[hate] i less read a tweet from a lefty beging for it to be a white male .
38129,[hate] i actually read a tweet from a lefty beging for it to be a white male .
38130,[hate] i a little read a tweet from a lefty beging for it to be a white male .
38131,[hate] i especially read a tweet from a lefty beging for it to be a white male .
38132,[hate] i rather read a tweet from a lefty beging for it to be a white male .
38133,[hate] i exceedingly read a tweet from a lefty beging for it to be a white male .
38134,"[hate] ""we cannot perfectly take the dog for a walk , we could offend muslims ."""
38135,"[hate] ""we cannot very take the dog for a walk , we could offend muslims ."""
38136,"[hate] ""we cannot reasonably take the dog for a walk , we could offend muslims ."""
38137,"[hate] ""we cannot extraordinarily take the dog for a walk , we could offend muslims ."""
38138,"[hate] ""we cannot conspicuously take the dog for a walk , we could offend muslims ."""
38139,"[hate] ""we cannot far take the dog for a walk , we could offend muslims ."""
38140,"[hate] ""we cannot notably take the dog for a walk , we could offend muslims ."""
38141,"[hate] ""we cannot thoroughly take the dog for a walk , we could offend muslims ."""
38142,"[hate] ""muslims are chosen to do a job highly of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not ."""
38143,"[hate] ""muslims are chosen to do a job noticeably of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not ."""
38144,"[hate] ""muslims are chosen to do a job barely of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not ."""
38145,"[hate] ""muslims are chosen to do a job greatly of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not ."""
38146,"[hate] ""muslims are chosen to do a job fully of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not ."""
38147,"[hate] ""muslims are chosen to do a job enough of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not ."""
38148,"[hate] ""muslims are chosen to do a job largely of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not ."""
38149,"[hate] ""muslims are chosen to do a job incredibly of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or not ."""
38150,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does strikingly matter if they have some particular skills or not ."""
38151,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does fully matter if they have some particular skills or not ."""
38152,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does actually matter if they have some particular skills or not ."""
38153,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does completely matter if they have some particular skills or not ."""
38154,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does especially matter if they have some particular skills or not ."""
38155,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does highly matter if they have some particular skills or not ."""
38156,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does too matter if they have some particular skills or not ."""
38157,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does enough matter if they have some particular skills or not ."""
38158,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or totally ."""
38159,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or intensely ."""
38160,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or really ."""
38161,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or barely ."""
38162,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or much ."""
38163,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or badly ."""
38164,"[hate] ""muslims are chosen to do a job instead of british citizens , this is unfair . this is because muslims are defended by a principle of political correctness and it does not matter if they have some particular skills or eminently ."""
38165,[hate] why gays do lots try to heal ?
38166,[hate] why gays do badly try to heal ?
38167,[hate] why gays do intensely try to heal ?
38168,[hate] why gays do conspicuously try to heal ?
38169,[hate] why gays do surprisingly try to heal ?
38170,[hate] why gays do less try to heal ?
38171,[hate] why gays do notably try to heal ?
38172,[hate] why gays do extremely try to heal ?
38173,[hate] we have become noticeably politically correct that even the mention of migrants is racist .
38174,[hate] we have become much politically correct that even the mention of migrants is racist .
38175,[hate] we have become intensely politically correct that even the mention of migrants is racist .
38176,[hate] we have become largely politically correct that even the mention of migrants is racist .
38177,[hate] we have become rather politically correct that even the mention of migrants is racist .
38178,[hate] we have become virtually politically correct that even the mention of migrants is racist .
38179,[hate] we have become decidedly politically correct that even the mention of migrants is racist .
38180,[hate] we have become terribly politically correct that even the mention of migrants is racist .
38181,[hate] we have become so strongly correct that even the mention of migrants is racist .
38182,[hate] we have become so perfectly correct that even the mention of migrants is racist .
38183,[hate] we have become so surprisingly correct that even the mention of migrants is racist .
38184,[hate] we have become so a bit correct that even the mention of migrants is racist .
38185,[hate] we have become so highly correct that even the mention of migrants is racist .
38186,[hate] we have become so exceedingly correct that even the mention of migrants is racist .
38187,[hate] we have become so eminently correct that even the mention of migrants is racist .
38188,[hate] we have become so terribly correct that even the mention of migrants is racist .
38189,[hate] we have become so politically correct that particularly the mention of migrants is racist .
38190,[hate] we have become so politically correct that strongly the mention of migrants is racist .
38191,[hate] we have become so politically correct that highly the mention of migrants is racist .
38192,[hate] we have become so politically correct that profoundly the mention of migrants is racist .
38193,[hate] we have become so politically correct that somewhat the mention of migrants is racist .
38194,[hate] we have become so politically correct that very the mention of migrants is racist .
38195,[hate] we have become so politically correct that slightly the mention of migrants is racist .
38196,[hate] we have become so politically correct that too the mention of migrants is racist .
38197,[hate] what could people in disagreement with national socialism a bit be missing ? murderous thuggery = we got it . individ liberty is best .
38198,[hate] what could people in disagreement with national socialism actually be missing ? murderous thuggery = we got it . individ liberty is best .
38199,[hate] what could people in disagreement with national socialism almost be missing ? murderous thuggery = we got it . individ liberty is best .
38200,[hate] what could people in disagreement with national socialism pretty be missing ? murderous thuggery = we got it . individ liberty is best .
38201,[hate] what could people in disagreement with national socialism enough be missing ? murderous thuggery = we got it . individ liberty is best .
38202,[hate] what could people in disagreement with national socialism little be missing ? murderous thuggery = we got it . individ liberty is best .
38203,[hate] what could people in disagreement with national socialism badly be missing ? murderous thuggery = we got it . individ liberty is best .
38204,[hate] what could people in disagreement with national socialism excessively be missing ? murderous thuggery = we got it . individ liberty is best .
38205,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers strikingly to the humanitarian drama of the forcibly displaced , just to their ability to reach europe ."""
38206,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers far to the humanitarian drama of the forcibly displaced , just to their ability to reach europe ."""
38207,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers particularly to the humanitarian drama of the forcibly displaced , just to their ability to reach europe ."""
38208,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers noticeably to the humanitarian drama of the forcibly displaced , just to their ability to reach europe ."""
38209,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers barely to the humanitarian drama of the forcibly displaced , just to their ability to reach europe ."""
38210,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers eminently to the humanitarian drama of the forcibly displaced , just to their ability to reach europe ."""
38211,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers surprisingly to the humanitarian drama of the forcibly displaced , just to their ability to reach europe ."""
38212,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the incredibly displaced , just to their ability to reach europe ."""
38213,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the remarkably displaced , just to their ability to reach europe ."""
38214,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the profoundly displaced , just to their ability to reach europe ."""
38215,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the barely displaced , just to their ability to reach europe ."""
38216,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the strongly displaced , just to their ability to reach europe ."""
38217,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the particularly displaced , just to their ability to reach europe ."""
38218,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the extremely displaced , just to their ability to reach europe ."""
38219,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the fully displaced , just to their ability to reach europe ."""
38220,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the forcibly displaced , conspicuously to their ability to reach europe ."""
38221,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the forcibly displaced , a bit to their ability to reach europe ."""
38222,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the forcibly displaced , notably to their ability to reach europe ."""
38223,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the forcibly displaced , nearly to their ability to reach europe ."""
38224,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the forcibly displaced , enough to their ability to reach europe ."""
38225,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the forcibly displaced , particularly to their ability to reach europe ."""
38226,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the forcibly displaced , purely to their ability to reach europe ."""
38227,"[hate] ""great article on the #refugee crisis in europe .   the driving question for europeans is :  how do we make it stop ?  but it refers not to the humanitarian drama of the forcibly displaced , much to their ability to reach europe ."""
38228,[hate] these poor black folks where overwhelmed by racist white and must strongly b charged
38229,[hate] these poor black folks where overwhelmed by racist white and must utterly b charged
38230,[hate] these poor black folks where overwhelmed by racist white and must fairly b charged
38231,[hate] these poor black folks where overwhelmed by racist white and must highly b charged
38232,[hate] these poor black folks where overwhelmed by racist white and must awfully b charged
38233,[hate] these poor black folks where overwhelmed by racist white and must entirely b charged
38234,[hate] these poor black folks where overwhelmed by racist white and must less b charged
38235,"[hate] ""hardly strange , the majority of easter eggs are being labelled   chocolate eggs   , i think this is because of the muslims in our country , and the companies are betraying our culture ."""
38236,"[hate] ""perfectly strange , the majority of easter eggs are being labelled   chocolate eggs   , i think this is because of the muslims in our country , and the companies are betraying our culture ."""
38237,"[hate] ""less strange , the majority of easter eggs are being labelled   chocolate eggs   , i think this is because of the muslims in our country , and the companies are betraying our culture ."""
38238,"[hate] ""strikingly strange , the majority of easter eggs are being labelled   chocolate eggs   , i think this is because of the muslims in our country , and the companies are betraying our culture ."""
38239,"[hate] ""conspicuously strange , the majority of easter eggs are being labelled   chocolate eggs   , i think this is because of the muslims in our country , and the companies are betraying our culture ."""
38240,"[hate] ""deeply strange , the majority of easter eggs are being labelled   chocolate eggs   , i think this is because of the muslims in our country , and the companies are betraying our culture ."""
38241,"[hate] ""noticeably strange , the majority of easter eggs are being labelled   chocolate eggs   , i think this is because of the muslims in our country , and the companies are betraying our culture ."""
38242,"[hate] ""excessively strange , the majority of easter eggs are being labelled   chocolate eggs   , i think this is because of the muslims in our country , and the companies are betraying our culture ."""
38243,[hate] immigration will notably make america great again
38244,[hate] immigration will barely make america great again
38245,[hate] immigration will kind of make america great again
38246,[hate] immigration will profoundly make america great again
38247,[hate] immigration will actually make america great again
38248,[hate] immigration will a little make america great again
38249,[hate] immigration will lots make america great again
38250,[hate] immigration will greatly make america great again
38251,[hate] immigration will not make america great intensely
38252,[hate] immigration will not make america great greatly
38253,[hate] immigration will not make america great remarkably
38254,[hate] immigration will not make america great exceedingly
38255,[hate] immigration will not make america great notably
38256,[hate] immigration will not make america great fully
38257,[hate] immigration will not make america great awfully
38258,[hate] immigration will not make america great practically
38259,[hate] selma plot . let me guess . enormously virtuous black folks the generous yankees jews fight against the evil southern white man .  good  .
38260,[hate] selma plot . let me guess . eminently virtuous black folks the generous yankees jews fight against the evil southern white man .  good  .
38261,[hate] selma plot . let me guess . terribly virtuous black folks the generous yankees jews fight against the evil southern white man .  good  .
38262,[hate] selma plot . let me guess . nearly virtuous black folks the generous yankees jews fight against the evil southern white man .  good  .
38263,[hate] selma plot . let me guess . exceedingly virtuous black folks the generous yankees jews fight against the evil southern white man .  good  .
38264,[hate] selma plot . let me guess . profoundly virtuous black folks the generous yankees jews fight against the evil southern white man .  good  .
38265,[hate] selma plot . let me guess . strongly virtuous black folks the generous yankees jews fight against the evil southern white man .  good  .
38266,[hate] selma plot . let me guess . awfully virtuous black folks the generous yankees jews fight against the evil southern white man .  good  .
38267,[hate] yet my daughter comparatively wants to go outside and play with that thing .
38268,[hate] yet my daughter a bit wants to go outside and play with that thing .
38269,[hate] yet my daughter simply wants to go outside and play with that thing .
38270,[hate] yet my daughter incredibly wants to go outside and play with that thing .
38271,[hate] yet my daughter noticeably wants to go outside and play with that thing .
38272,[hate] yet my daughter especially wants to go outside and play with that thing .
38273,[hate] yet my daughter practically wants to go outside and play with that thing .
38274,[hate] yet my daughter really wants to go outside and play with that thing .
38275,[hate] yet my daughter still wants to go just and play with that thing .
38276,[hate] yet my daughter still wants to go strikingly and play with that thing .
38277,[hate] yet my daughter still wants to go conspicuously and play with that thing .
38278,[hate] yet my daughter still wants to go perfectly and play with that thing .
38279,[hate] yet my daughter still wants to go extremely and play with that thing .
38280,[hate] yet my daughter still wants to go quite and play with that thing .
38281,[hate] yet my daughter still wants to go comparatively and play with that thing .
38282,[hate] yet my daughter still wants to go slightly and play with that thing .
38283,[hate] migrants are actually happy go lucky people with no moral code .
38284,[hate] migrants are reasonably happy go lucky people with no moral code .
38285,[hate] migrants are notably happy go lucky people with no moral code .
38286,[hate] migrants are hardly happy go lucky people with no moral code .
38287,[hate] migrants are little happy go lucky people with no moral code .
38288,[hate] migrants are just happy go lucky people with no moral code .
38289,[hate] migrants are excessively happy go lucky people with no moral code .
38290,[hate] migrants are a bit happy go lucky people with no moral code .
38291,[hate] white supremacists cannot shoot up something they do profoundly know exist
38292,[hate] white supremacists cannot shoot up something they do most know exist
38293,[hate] white supremacists cannot shoot up something they do noticeably know exist
38294,[hate] white supremacists cannot shoot up something they do practically know exist
38295,[hate] white supremacists cannot shoot up something they do comparatively know exist
38296,[hate] white supremacists cannot shoot up something they do especially know exist
38297,[hate] white supremacists cannot shoot up something they do a little know exist
38298,[hate] white supremacists cannot shoot up something they do largely know exist
38299,"[hate] ""there is no such thing as an   ilegal mexican , purely an ilegal person who happens to have been born in mexico"""
38300,"[hate] ""there is no such thing as an   ilegal mexican , utterly an ilegal person who happens to have been born in mexico"""
38301,"[hate] ""there is no such thing as an   ilegal mexican , excessively an ilegal person who happens to have been born in mexico"""
38302,"[hate] ""there is no such thing as an   ilegal mexican , much an ilegal person who happens to have been born in mexico"""
38303,"[hate] ""there is no such thing as an   ilegal mexican , exceedingly an ilegal person who happens to have been born in mexico"""
38304,"[hate] ""there is no such thing as an   ilegal mexican , really an ilegal person who happens to have been born in mexico"""
38305,"[hate] ""there is no such thing as an   ilegal mexican , well an ilegal person who happens to have been born in mexico"""
38306,"[hate] ""there is no such thing as an   ilegal mexican , strongly an ilegal person who happens to have been born in mexico"""
38307,"[hate] ""enormously if i got hit by a bus , i could never become a quadriplegic"""
38308,"[hate] ""intensely if i got hit by a bus , i could never become a quadriplegic"""
38309,"[hate] ""badly if i got hit by a bus , i could never become a quadriplegic"""
38310,"[hate] ""exceedingly if i got hit by a bus , i could never become a quadriplegic"""
38311,"[hate] ""notably if i got hit by a bus , i could never become a quadriplegic"""
38312,"[hate] ""practically if i got hit by a bus , i could never become a quadriplegic"""
38313,"[hate] ""strongly if i got hit by a bus , i could never become a quadriplegic"""
38314,"[hate] ""even if i got hit by a bus , i could largely become a quadriplegic"""
38315,"[hate] ""even if i got hit by a bus , i could strongly become a quadriplegic"""
38316,"[hate] ""even if i got hit by a bus , i could profoundly become a quadriplegic"""
38317,"[hate] ""even if i got hit by a bus , i could eminently become a quadriplegic"""
38318,"[hate] ""even if i got hit by a bus , i could reasonably become a quadriplegic"""
38319,"[hate] ""even if i got hit by a bus , i could thoroughly become a quadriplegic"""
38320,"[hate] ""even if i got hit by a bus , i could rather become a quadriplegic"""
38321,"[hate] ""even if i got hit by a bus , i could strikingly become a quadriplegic"""
38322,[hate] diversity is extremely with me but you would best beilieve that you are a canadian if you are going to live in my home
38323,[hate] diversity is especially with me but you would best beilieve that you are a canadian if you are going to live in my home
38324,[hate] diversity is awfully with me but you would best beilieve that you are a canadian if you are going to live in my home
38325,[hate] diversity is just with me but you would best beilieve that you are a canadian if you are going to live in my home
38326,[hate] diversity is entirely with me but you would best beilieve that you are a canadian if you are going to live in my home
38327,[hate] diversity is strongly with me but you would best beilieve that you are a canadian if you are going to live in my home
38328,[hate] diversity is noticeably with me but you would best beilieve that you are a canadian if you are going to live in my home
38329,[hate] diversity is actually with me but you would best beilieve that you are a canadian if you are going to live in my home
38330,[hate] less follow the letters up with a show of force ice raids and clean those sanctuary cities out of the illegals .
38331,[hate] rather follow the letters up with a show of force ice raids and clean those sanctuary cities out of the illegals .
38332,[hate] fairly follow the letters up with a show of force ice raids and clean those sanctuary cities out of the illegals .
38333,[hate] too follow the letters up with a show of force ice raids and clean those sanctuary cities out of the illegals .
38334,[hate] eminently follow the letters up with a show of force ice raids and clean those sanctuary cities out of the illegals .
38335,[hate] highly follow the letters up with a show of force ice raids and clean those sanctuary cities out of the illegals .
38336,[hate] entirely follow the letters up with a show of force ice raids and clean those sanctuary cities out of the illegals .
38337,[hate] enormously follow the letters up with a show of force ice raids and clean those sanctuary cities out of the illegals .
38338,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us intensely get off welfare . welfare was not meant for a permanent means of income
38339,[hate] trump proposal would limit citizenship for legal immigrants on welfare good it is abt time   % of immigrants coming to us hardly get off welfare . welfare was not meant for a permanent means of income
